	GameID	LeagueIndex	Age	HoursPerWeek	TotalHours	APM	SelectByHotkeys	AssignToHotkeys	UniqueHotkeys	MinimapAttacks	MinimapRightClicks	NumberOfPACs	GapBetweenPACs	ActionLatency	ActionsInPAC	TotalMapExplored	WorkersMade	UniqueUnitsMade	ComplexUnitsMade	ComplexAbilityUsed	MaxTimeStamp
1963	633	3	16.0	8.0	92.0	100.3074	0.000140722	7.82e-05	4.69e-05	1.56e-05	0.000234536	0.003877666	32.3401	58.0484	4.6694	0.000234536	0.0012821	9.38e-05	0.0	0.0	63956
1966	824	4	16.0	16.0	184.0	113.9904	0.000997488	8.62e-05	0.0	2.46e-05	0.000689621	0.003288015	34.2256	56.2846	6.0375	0.000320181	0.0015393	8.62e-05	0.0	0.0	81204
1967	2691	6	22.0	6.0	750.0	154.4874	0.003592206	0.00029789	0.000105138	3.5e-05	0.00094624	0.003925142	28.1435	50.2857	6.4509	0.000350459	0.0016997	0.000122661	0.000105138	5.26e-05	57068
1968	1339	3	22.0	24.0	800.0	91.4178	0.001185002	0.00010612	5.31e-05	0.0	0.0	0.002741422	63.0649	81.0581	5.8581	0.000353732	0.00072515	8.84e-05	0.0	0.0	56540
1969	1782	5	19.0	16.0	500.0	122.667	0.001954284	0.000104694	4.36e-05	2.62e-05	0.000209388	0.004807189	34.4945	49.5971	4.2795	0.000183214	0.00080265	6.98e-05	0.0	0.0	114620
1970	6899	4	29.0	2.0	150.0	96.933	0.002122406	0.000346798	0.000110975	0.000138719	8.32e-05	0.003967373	43.5088	53.3427	4.1364	0.00043003	0.00061037	0.000110975	0.0	9.71e-05	72088
1971	7298	3	36.0	4.0	300.0	104.289	0.000809396	0.000154991	1.72e-05	6.89e-05	0.000533857	0.002996487	30.1965	64.5287	6.3966	0.00029276	0.00060274	6.89e-05	0.0	0.0	58068
1972	7479	6	29.0	28.0	1400.0	134.9532	0.002060254	0.000540394	0.000118211	0.000422183	0.000320859	0.003782761	17.0404	51.4821	6.0893	0.000270197	0.00075993	0.000135099	0.0	0.0	59216
1973	2358	4	26.0	12.0	1008.0	135.3366	0.003991069	0.000153503	4.19e-05	0.000418644	0.000195367	0.00361429	25.2558	48.8494	6.0347	0.000251186	0.00057215	5.58e-05	0.0	0.0	71660
1975	5807	1	20.0	2.0	36.0	48.174	0.003516799	0.000204862	5.98e-05	8.54e-06	8.54e-06	0.00125478	94.7397	161.1973	4.4966	0.000162182	0.00037558	5.12e-05	0.0	0.0	117152
1978	7627	5	20.0	28.0	350.0	171.3756	0.010455173	0.000935287	3.34e-05	6.68e-05	0.000155881	0.00440921	27.0785	46.6768	5.0025	0.000233822	0.00082394	0.000100209	0.000289494	0.0	89812
1979	6390	4	24.0	8.0	400.0	109.6854	0.002081681	0.000231298	5.51e-05	0.000154199	0.000429553	0.003227157	23.8904	55.8498	5.7986	0.000220284	0.0011345	8.81e-05	0.0	0.0	90792
1983	3614	4	35.0	8.0	250.0	116.2284	0.004785418	0.000121921	0.000121921	0.0	9.14e-05	0.001767861	56.1404	76.4828	9.7241	0.000304804	0.00060961	9.14e-05	0.0	0.0	32808
1984	196	5	18.0	28.0	800.0	84.1578	0.002368245	0.0006004	6.67e-05	0.0	0.0	0.00278519	48.8675	77.7485	4.9042	0.000250167	0.00086724	0.000100067	5e-05	0.00010007	59960
1985	7804	1	21.0	10.0	500.0	73.1424	3.03e-05	3.03e-05	1.52e-05	0.0	3.03e-05	0.002108105	70.7246	83.0216	6.4173	0.000227493	0.0010161	7.58e-05	0.0	0.0	65936
1986	9223	5	18.0	14.0	730.0	233.4966	0.014179443	0.000576258	5.24e-05	7.86e-05	0.000401634	0.005570496	28.2072	33.7304	5.0392	0.00021828	0.00075088	4.37e-05	0.000209548	0.000812	114532
1987	7889	7	17.0	6.0	1100.0	159.2238	0.003570117	0.00087244	4.59e-05	0.000241069	0.000700248	0.004832859	17.9333	36.4181	5.323	0.000241069	0.0012398	8.04e-05	0.0	4.59e-05	87112
1988	8841	5	20.0	20.0	750.0	148.2606	0.005373484	0.000505427	1.33e-05	1.33e-05	0.000492126	0.004415833	45.0514	52.9036	5.2651	0.000266014	0.0015429	7.98e-05	0.0	0.0	75184
1993	2226	4	21.0	12.0	400.0	162.0864	0.00507423	0.000288057	0.0	0.000454243	0.000609351	0.004021715	30.5304	54.5234	6.2452	0.000332373	0.0018281	8.86e-05	0.0	3.32e-05	90260
1995	7464	1	20.0	24.0	1870.0	67.9392	0.000473186	0.00024266	8.49e-05	0.0	0.000230527	0.002705654	25.8739	79.4619	4.6323	0.000218394	0.00038826	7.28e-05	0.0	0.0	82420
1996	6967	5	32.0	10.0	800.0	66.1974	0.002787924	0.000310849	4.86e-05	0.000330277	0.000417703	0.001923376	31.5736	88.6869	5.2626	0.000301135	0.00077712	7.77e-05	0.000174852	0.0	102944
1998	4098	2	27.0	2.0	10.0	122.805	0.00100222	4.63e-05	4.63e-05	0.000339213	0.000354632	0.002451585	17.8481	68.8805	9.0755	0.0002467	0.0008172	7.71e-05	0.0	0.0	64856
2002	2280	5	16.0	24.0	730.0	184.503	0.002388043	0.000463561	8.43e-05	5.62e-05	0.00057594	0.004916559	15.2665	34.0229	6.4543	0.00021071	0.00056189	8.43e-05	0.0	0.0	71188
2003	8520	3	25.0	16.0	700.0	78.147	0.000508435	0.000108355	0.0	3.33e-05	5.83e-05	0.00261719	41.3802	91.9618	5.7452	0.00028339	0.0008085	5.83e-05	0.0	0.0	119976
2005	780	3	19.0	28.0	100.0	86.1144	0.001083221	0.00014941	0.0	3.74e-05	0.000361074	0.002415459	48.2487	77.4845	6.4175	0.000161861	0.00057274	6.23e-05	0.0	0.00043578	80316
2006	3243	2	32.0	28.0	110.0	58.8558	0.001363636	0.000307487	1.34e-05	1.34e-05	1.34e-05	0.002406417	50.1229	88.0222	4.0389	0.000200535	0.00044118	4.01e-05	0.0	0.0	74800
2007	4386	2	29.0	6.0	100.0	68.2098	0.001034959	0.000143744	7.19e-05	1.44e-05	2.87e-05	0.002716766	53.0638	72.4868	4.3386	0.000172493	0.00077622	8.62e-05	0.0	0.00020124	69568
2008	5405	5	17.0	24.0	800.0	170.9808	0.014421203	0.000736218	4.33e-05	0.0	0.000844485	0.003031484	31.1685	64.4143	6.6893	0.000335629	0.0011368	0.000108267	0.000194881	0.00022736	92364
2009	1411	6	21.0	16.0	800.0	199.6008	0.018177362	0.00045954	5.11e-05	3.06e-05	0.000377844	0.004769005	30.2918	46.03	4.0835	0.00020424	0.00082717	9.19e-05	0.0	0.00023488	97924
2011	1379	5	22.0	28.0	250.0	124.026	0.001848789	0.000571665	3.65e-05	0.0	0.000218935	0.00355162	31.6701	56.4932	6.3562	0.000328403	0.0020677	0.000121631	0.000352729	0.00015812	82216
2014	3735	5	16.0	56.0	500.0	163.9902	0.000521268	5.21e-05	2.61e-05	0.00015638	0.001172852	0.002241451	16.3294	55.4884	13.3953	0.000312761	0.00072977	0.000130317	0.0	0.0	38368
2015	5345	6	16.0	4.0	450.0	196.2258	0.012886396	0.000625269	6.84e-05	0.000175857	0.001270077	0.005559029	29.5704	39.051	4.4552	0.000351714	0.0016218	7.82e-05	0.000127008	0.00022471	102356
2018	6344	2	20.0	6.0	400.0	72.5826	0.000545094	0.000123885	0.0	4.96e-05	9.91e-05	0.002799802	59.6786	68.531	4.6903	0.000222993	0.00059465	9.91e-05	0.0	0.0	40360
2020	6820	3	28.0	2.0	500.0	44.4408	4e-05	4e-05	4e-05	5.99e-05	0.000179799	0.003156465	53.5541	86.9367	2.7468	0.000319642	0.00089899	0.000119866	0.0	0.0	50056
2021	2563	3	21.0	4.0	100.0	59.3184	0.000482406	0.000241203	0.0	0.0	9.93e-05	0.002482974	60.5747	81.0743	4.2229	0.000227015	0.00035471	5.68e-05	0.0	0.0	70480
2022	7794	5	21.0	20.0	730.0	139.5462	0.001058189	0.000174427	5.81e-05	2.33e-05	0.00030234	0.003500163	35.4	60.9834	7.0598	0.000313968	0.0011861	6.98e-05	0.0	0.0	85996
2023	711	5	17.0	96.0	900.0	145.806	0.010373815	0.000596196	5.96e-05	0.0	2.98e-05	0.003964705	43.2906	54.406	4.3008	0.000313003	0.0010135	0.000119239	0.0	0.00010433	67092
2024	3551	3	18.0	28.0	500.0	76.083	0.002271022	0.00044433	3.95e-05	0.0	0.000227102	0.002596864	44.9313	75.1027	4.7376	0.000187606	0.0004937	6.91e-05	0.0	0.00012836	101276
2026	3741	5	17.0	16.0	600.0	124.8372	0.004772394	0.000587372	2.45e-05	3.67e-05	0.000330396	0.003781204	34.6753	47.3528	4.9191	0.000208027	0.0011258	9.79e-05	0.000195791	0.00022026	81720
2028	5903	3	23.0	12.0	150.0	140.796	0.001992453	0.000241509	2.26e-05	9.06e-05	0.000716981	0.004528302	27.3389	44.8267	5.0783	0.000256604	0.0009283	4.53e-05	0.0	0.0	132500
2029	3564	3	16.0	14.0	730.0	70.0308	0.0	3.36e-05	3.36e-05	0.0	0.000302786	0.001850357	62.2222	86.7636	6.9273	0.000403714	0.00043736	0.000134571	0.0	0.0	29724
2031	3600	3	23.0	20.0	550.0	121.3596	0.005116884	0.000382809	3.83e-05	1.28e-05	0.00039557	0.003789812	59.3649	61.8721	4.7172	0.000331768	0.0010463	0.000102082	0.0	2.55e-05	78368
2032	2899	5	19.0	14.0	1000.0	130.7874	0.000872754	8.83e-05	4.9e-05	8.83e-05	0.000617792	0.003716561	32.0741	45.4776	6.3588	0.000186318	0.0013631	6.86e-05	5.88e-05	8.83e-05	101976
2035	3720	2	18.0	14.0	230.0	64.9608	0.0	0.0	0.0	0.0	0.000110239	0.002623688	32.7797	68.437	4.7479	0.000308669	0.00063939	8.82e-05	0.0	0.0	45356
2036	910	3	19.0	6.0	100.0	101.598	0.002936169	0.000382223	5.21e-05	2.61e-05	0.000477779	0.003274957	38.4468	57.3156	5.0345	0.000243233	0.00061677	6.95e-05	9.56e-05	0.00037354	115116
2037	5551	5	21.0	10.0	500.0	113.7714	0.002978397	0.000489781	9.27e-05	0.000330933	0.000211797	0.003931484	31.2703	56.9024	4.6633	0.000238272	0.00055597	9.27e-05	0.0	0.0	75544
2040	3806	5	17.0	42.0	450.0	168.324	0.004301503	0.000544229	1.05e-05	9.42e-05	0.000470967	0.004427094	26.1991	56.5201	6.2293	0.000345376	0.0014757	7.33e-05	0.0	0.0	95548
2042	4361	6	22.0	8.0	800.0	151.0074	0.002962816	0.000539695	5.51e-05	0.000440567	0.000671865	0.003832937	26.9741	52.9195	6.8793	0.000330426	0.0028857	6.61e-05	0.0	0.0	90792
2045	735	2	18.0	20.0	500.0	96.3384	0.001711994	0.000134514	4.89e-05	2.45e-05	0.000904911	0.002665819	42.8571	75.945	6.1009	0.000281256	0.0013207	8.56e-05	0.0	0.0	81776
2046	1228	1	26.0	4.0	230.0	68.1048	0.001494836	0.000249139	6.79e-05	9.06e-05	0.000566226	0.002242254	36.7755	90.3838	5.0606	0.00022649	0.00061152	6.79e-05	0.0	0.0	44152
2051	5446	6	22.0	6.0	400.0	150.9456	0.003907999	0.000578272	4.66e-05	0.000671542	0.000503656	0.003553574	23.7158	55.5486	7.0052	0.000279809	0.00056894	4.66e-05	0.0	0.0	107216
2056	2748	3	25.0	14.0	500.0	104.1798	0.004128264	0.000408026	3.6e-05	4.8e-05	3.6e-05	0.003360215	37.4337	67.7571	4.7714	0.000288018	0.0012961	4.8e-05	0.0	0.0	83328
2059	7402	4	24.0	8.0	50.0	95.0334	0.001157675	0.000289419	5.79e-05	0.000266265	0.000243112	0.00306784	48.3788	73.3434	5.4868	0.000312572	0.0020954	6.95e-05	0.0	0.0	86380
2060	5732	5	22.0	2.0	300.0	112.4274	0.00577238	0.000327511	4.09e-05	0.000341157	0.000150109	0.003316048	41.2893	55.786	4.786	0.000231987	0.00085972	0.00010917	0.000231987	0.00021834	73280
2061	3169	6	23.0	20.0	1000.0	152.8266	0.004704948	0.000457258	6.02e-05	0.001576338	0.000685888	0.003333173	22.7246	44.9964	7.1877	0.000288795	0.0020456	8.42e-05	0.000144397	7.22e-05	83104
2062	3050	5	17.0	8.0	400.0	106.4778	0.003435099	0.00060558	7.31e-05	0.000114851	0.000522051	0.003633478	40.3228	72.5632	4.819	0.000281908	0.0013469	9.4e-05	0.00060558	0.00032367	95776
2064	8155	4	20.0	2.0	100.0	112.2516	0.002281369	0.000436558	4.93e-05	0.000154908	0.000457682	0.003710745	37.8479	55.4231	5.0493	0.000183073	0.00049289	5.63e-05	3.52e-05	3.52e-05	142020
2067	321	3	30.0	12.0	500.0	62.898	0.002032802	0.0004158	6.93e-05	0.0	1.16e-05	0.004019404	58.5591	60.3678	2.454	0.0003003	0.00072765	6.93e-05	0.0	8.09e-05	86580
2068	5400	5	17.0	10.0	650.0	138.5094	0.006144818	0.000403328	3.16e-05	0.000150259	0.000173985	0.003788118	34.5272	52.977	5.2359	0.000324244	0.00087783	4.75e-05	0.0	0.00030052	126448
2069	5060	1	20.0	28.0	100.0	139.6362	0.007162457	0.000605278	6.05e-05	0.0	2.02e-05	0.002219353	58.8624	76.4364	9.2364	0.000403519	0.00066581	0.00010088	0.0	0.0	49564
2071	480	6	19.0	12.0	800.0	133.884	0.005592032	0.000347763	9.74e-05	6.96e-05	5.56e-05	0.005675495	37.828	40.7059	3.3922	0.000292121	0.0011685	5.56e-05	0.0	0.0	71888
2074	8341	5	19.0	6.0	600.0	144.5262	0.003714092	0.000385279	0.000154112	0.000107878	0.000385279	0.00342128	28.362	57.2432	6.8198	0.000277401	0.00094008	6.16e-05	0.0	0.0	64888
2076	6216	3	17.0	42.0	450.0	88.0602	0.001772633	0.000254632	1.96e-05	0.000107729	0.000372155	0.002614878	48.9624	74.8614	5.8202	0.000235045	0.0014299	6.86e-05	0.0	0.0	102108
2077	5685	4	24.0	20.0	400.0	96.6942	0.001333775	0.000284118	3.95e-05	0.0	0.000142059	0.003669855	59.4397	71.9914	5.372	0.000299902	0.00095495	6.31e-05	0.000576128	0.0021861	126708
2080	175	3	16.0	24.0	300.0	81.0702	0.001746793	0.000104286	0.0	2.61e-05	0.000143393	0.00262019	47.48	75.0846	5.0796	0.000182501	0.00080822	7.82e-05	2.61e-05	3.91e-05	76712
2081	8824	4	24.0	20.0	1150.0	184.2192	0.008679603	0.0008165	3.43e-05	2.74e-05	0.00045971	0.004068778	28.6689	47.3727	6.253	0.000212702	0.00078219	5.49e-05	0.000226424	0.00024701	145744
2083	3961	5	22.0	4.0	400.0	49.7358	0.000381679	5.65e-05	4.24e-05	7.07e-05	8.48e-05	0.00204976	44.9444	86.4828	4.469	0.000141363	0.00038168	8.48e-05	0.0	0.00032513	70740
2084	7210	4	19.0	24.0	300.0	140.0904	0.000958882	7.22e-05	4.12e-05	1.03e-05	0.000628944	0.003845837	42.8387	48.9223	6.5871	0.000257764	0.0011857	8.25e-05	0.000175279	0.00038149	96988
2086	8151	2	22.0	28.0	200.0	87.4368	0.001696046	0.000333648	0.0	0.0	5.56e-05	0.002405049	44.5349	76.1156	6.3121	0.000166824	0.00055608	6.95e-05	0.0	0.0	71932
2088	6407	3	26.0	40.0	400.0	69.174	0.002361036	0.000404749	0.0	0.0	0.000236104	0.001821371	53.8868	111.8519	5.7222	0.000269833	0.00084323	0.000134916	0.0	0.0	29648
2089	3836	3	22.0	6.0	350.0	78.36	0.004039818	0.000178555	0.000133917	2.23e-05	0.000267833	0.001718597	54.7895	91.6883	6.039	0.000267833	0.00075886	0.000111597	0.0	0.0	44804
2091	5558	1	23.0	2.0	300.0	77.241	0.000565348	0.000130465	2.9e-05	8.7e-05	0.0	0.003450075	32.5401	63.2941	4.1176	0.000376899	0.00068132	5.8e-05	0.0	2.9e-05	68984
2092	6973	4	23.0	20.0	730.0	215.01	0.013028515	0.0006369	3.35e-05	0.000145258	0.0016984	0.003709663	25.2085	48.0602	8.0301	0.000301689	0.0013967	7.82e-05	0.0	4.47e-05	89496
2093	5926	4	25.0	16.0	2000.0	57.7134	0.000352894	7.56e-05	5.04e-05	2.52e-05	2.52e-05	0.002293809	41.5556	86.1978	4.5495	0.000277274	0.00027727	5.04e-05	0.0	0.0	39672
2096	3287	1	21.0	16.0	100.0	94.9017	0.003313176	9.65e-05	6.43e-05	0.0	0.000868502	0.002026505	118.0	110.0952	7.381	0.000386001	0.00016083	9.65e-05	0.0	0.0	31088
2097	9245	5	16.0	20.0	500.0	131.0706	0.003588061	0.000117161	2.93e-05	4.39e-05	0.000432032	0.004759673	24.641	47.6308	4.3754	0.000190387	0.00065903	4.39e-05	0.0	0.0	136564
2098	5956	6	23.0	30.0	1400.0	195.1164	0.006301029	0.000895537	4.84e-05	0.000629296	0.000911673	0.004090425	27.4308	45.0178	8.0296	0.000233969	0.0016539	7.26e-05	0.000266241	0.00064543	123948
2100	1666	4	22.0	8.0	300.0	70.4238	0.001103998	0.000143716	1.31e-05	0.000326627	0.000267834	0.003605958	54.8167	69.8188	3.2899	0.000150248	0.0005618	5.23e-05	0.000104521	7.19e-05	153080
2105	6071	5	19.0	10.0	500.0	151.203	0.00645906	0.000519897	6.17e-05	1.76e-05	0.000599203	0.004432343	33.4661	48.2386	4.9324	0.000246731	0.00098692	7.93e-05	0.0	0.0	113484
2106	1043	3	16.0	10.0	200.0	76.6992	0.000326526	0.000118737	4.45e-05	0.000118737	0.000282	0.002627048	39.5909	90.4633	5.4576	0.000207789	0.00068274	0.000118737	0.0	5.94e-05	67376
2107	9163	3	21.0	6.0	300.0	88.4328	0.0	0.0	0.0	3.03e-05	0.00034895	0.002730914	26.324	64.6667	6.0333	0.000288263	0.00077376	7.59e-05	0.0	0.0	65912
2108	2374	4	28.0	12.0	700.0	80.3766	0.001130672	0.000227652	5.31e-05	0.000220064	0.000235241	0.003407194	36.2232	67.7327	4.343	0.000220064	0.00067537	7.59e-05	3.04e-05	9.86e-05	131780
2114	7962	2	18.0	14.0	300.0	108.2226	0.008214507	0.000602742	6.89e-05	6.89e-05	6.89e-05	0.002393745	50.029	81.6691	5.0216	0.000172212	0.00065441	5.17e-05	0.0	0.0	58068
2116	4269	1	26.0	16.0	30.0	35.0388	0.001375138	0.000144751	7.24e-05	0.0	4.34e-05	0.002605524	73.2067	96.7556	2.0389	0.000231602	0.00047768	7.24e-05	0.0	0.0	69084
2117	3950	3	17.0	16.0	1000.0	99.6852	0.005842776	0.000243449	4.43e-05	0.0	6.64e-05	0.002766466	37.4839	82.688	4.88	0.000243449	0.00070822	0.000110659	0.0	0.0	45184
2119	8434	5	23.0	8.0	900.0	90.7164	0.003130686	0.000254201	8.03e-05	0.000187306	0.000615434	0.003184202	41.1814	65.7815	4.4664	0.000307717	0.00080274	8.03e-05	0.000107032	6.69e-05	74744
2120	4074	4	22.0	6.0	312.0	51.9126	0.000137562	6.25e-05	3.75e-05	6.25e-05	6.25e-05	0.002626182	59.5407	92.1524	3.6524	0.000225101	0.00042519	6.25e-05	0.0	0.0	79964
2121	6804	6	23.0	2.0	200.0	147.0018	0.004082549	0.000475637	6.61e-05	0.000409576	0.000264243	0.003990064	24.7176	45.7219	6.0298	0.000303879	0.0011495	9.25e-05	0.0	0.0	75688
2122	9206	2	19.0	20.0	150.0	62.394	0.001106799	0.000273106	3.59e-05	2.16e-05	0.00014374	0.00283168	47.8575	82.8325	3.8807	0.000201236	0.00056777	7.91e-05	0.0	0.00017968	139140
2127	8333	3	21.0	8.0	1000.0	98.9022	0.000672595	0.000227998	2.28e-05	7.98e-05	0.000125399	0.002941176	35.3774	65.8295	6.3062	0.000250798	0.00087779	7.98e-05	4.56e-05	0.0001254	87720
2129	2662	2	43.0	10.0	730.0	86.0586	0.005424088	0.000327968	6.31e-05	2.52e-05	0.00045411	0.002510217	50.0606	79.9598	4.3568	0.000252283	0.00063071	8.83e-05	0.0	6.31e-05	79276
2135	8922	4	33.0	8.0	330.0	57.9942	0.000977249	0.000263528	6.59e-05	0.000197646	0.000417252	0.002338809	32.4151	88.0751	4.2535	0.000285488	0.00096627	9.88e-05	0.0	0.00015372	91072
2136	8897	3	22.0	20.0	900.0	111.2634	0.000986193	0.000118343	1.97e-05	9.86e-06	0.000463511	0.003116371	22.7937	58.1139	6.5222	0.000246548	0.0010651	8.88e-05	0.000147929	0.00021696	101400
2138	2278	6	22.0	36.0	2000.0	257.811	0.019053118	0.000297996	0.000111748	3.72e-05	0.000465619	0.002514341	28.9851	56.3852	11.7259	0.000279371	0.00057737	0.000111748	0.0	0.00013037	53692
2139	6177	7	21.0	6.0	500.0	115.7556	0.00269281	0.000477945	5.83e-05	0.000326401	0.000512916	0.004406416	20.4244	51.3333	4.3783	0.000256458	0.00071109	8.16e-05	0.0	0.00022149	85784
2140	1626	3	16.0	28.0	450.0	109.6626	0.004303123	0.000114242	0.000114242	0.0	0.00053313	0.002665651	32.5797	63.4286	6.0143	0.000571211	0.00095202	0.000190404	0.0	0.0	26260
2141	8017	6	23.0	14.0	1000.0	107.454	0.002145835	0.00040873	8.17e-05	0.000245238	0.000143056	0.003208534	21.7949	55.1083	5.6242	0.000306548	0.0011444	0.000122619	0.0	0.00018393	48932
2145	9126	6	18.0	14.0	500.0	211.2354	0.011123967	0.000479339	8.26e-05	0.00014876	0.000280992	0.005603306	14.568	37.5693	5.0944	0.00031405	0.00077686	8.26e-05	0.0	0.0	60500
2146	9158	3	26.0	8.0	400.0	59.3598	0.001733008	0.000544971	2.18e-05	0.0	0.000152592	0.002550464	48.1545	83.2991	3.8376	0.000316083	0.00083926	7.63e-05	0.0	0.00025069	91748
2149	3721	2	17.0	24.0	75.0	72.2862	0.001426364	0.000118864	0.0	2.97e-05	0.000178295	0.001515512	77.52	107.5294	8.0	0.000564602	0.00065375	0.00014858	0.0	0.0	33652
2150	7646	1	19.0	2.0	340.0	41.2572	0.000671532	0.000302189	1.12e-05	0.0	0.000134306	0.002003402	83.9101	117.0279	3.7318	0.000167883	0.00041411	6.72e-05	0.0	0.0	89348
2152	1780	5	18.0	18.0	800.0	144.9648	0.004219239	0.00051224	0.00010784	0.00036396	0.001833279	0.004879758	36.3435	47.6464	4.5359	0.00032352	0.0014693	9.44e-05	0.00035048	0.00014828	74184
2153	1642	5	26.0	10.0	500.0	154.9242	0.0074716	0.000557384	0.000106168	0.000212337	0.000424674	0.00379552	30.4702	54.5594	6.0699	0.000345047	0.0019508	9.29e-05	0.000145982	5.31e-05	75352
2154	601	3	25.0	8.0	110.0	133.6512	0.003419363	0.000683873	0.000118934	0.0	0.000356803	0.003092293	39.5728	54.1154	7.2212	0.000356803	0.00098121	0.000148668	0.0	0.0	33632
2157	490	4	20.0	24.0	233.0	69.1764	0.000330583	2.64e-05	0.0	9.26e-05	0.00019835	0.001996721	44.1333	93.404	6.3113	0.00019835	0.00048926	5.29e-05	0.0	0.0	75624
2159	793	2	21.0	10.0	150.0	73.6266	0.00063484	0.000330117	3.81e-05	0.0	0.000203149	0.002564754	48.7562	78.1386	5.5149	0.000266633	0.0010665	6.35e-05	0.0	0.0	78760
2163	7061	4	21.0	24.0	700.0	75.276	0.001120359	0.000286758	3.33e-05	5.34e-05	0.000326771	0.003414426	36.9706	63.2891	4.0527	0.000233408	0.00052017	6e-05	0.00022007	0.00043347	149952
2165	6794	5	25.0	8.0	4000.0	133.4052	0.001616361	0.000181516	3.46e-05	0.000345746	0.000242022	0.0044169	32.1961	44.4775	5.6047	0.000207447	0.0010286	7.78e-05	0.000354389	0.00090758	115692
2166	7888	4	24.0	12.0	2000.0	120.1476	0.001241311	0.000248262	0.000137923	0.0	0.000855125	0.003365332	26.6116	60.7541	6.2951	0.000386186	0.00088271	0.000137923	0.0	0.0	36252
2167	6695	1	16.0	14.0	75.0	74.4186	0.00144303	0.000336048	3.95e-05	1.98e-05	0.000197675	0.002312801	27.931	72.3761	5.5385	0.000355816	0.00049419	0.000138373	0.0	1.98e-05	50588
2168	342	3	22.0	10.0	200.0	87.2484	0.000250529	5.57e-05	0.0	0.0	0.000194856	0.003423895	27.2787	49.9512	4.7967	0.000473221	0.00055673	8.35e-05	0.0	0.00019486	35924
2169	998	4	20.0	10.0	700.0	99.3978	0.002576867	0.000449581	4.39e-05	6.58e-05	3.29e-05	0.003508926	57.5423	62.8125	4.9344	0.000219308	0.0011623	6.58e-05	0.000328962	0.00033993	91196
2171	8276	4	25.0	20.0	2520.0	60.513	0.000786495	7.67e-05	3.84e-05	4.8e-05	0.000153462	0.00293497	34.3869	79.2941	3.7484	0.000182237	0.00093996	9.59e-05	0.000182237	0.0001151	104260
2173	8975	2	19.0	14.0	200.0	76.164	0.0007497	9e-05	0.0	0.0	0.000709716	0.003118752	40.0	73.6538	4.5288	0.000229908	0.00077969	6e-05	0.000419832	0.0005098	100040
2176	7530	5	25.0	8.0	400.0	159.4872	0.004585589	0.000275924	5.26e-05	5.26e-05	0.000551847	0.003087717	22.9231	50.4681	8.4383	0.000289063	0.0011168	6.57e-05	0.0	0.0	76108
2177	4587	2	25.0	8.0	300.0	69.9618	0.000555603	7.12e-05	0.0	7.12e-06	0.000156709	0.00217255	74.0263	101.6131	6.1934	0.000178078	0.00037753	4.27e-05	0.0	0.0	140388
2179	1865	5	25.0	10.0	730.0	125.532	0.001183055	0.000477772	5.69e-05	1.14e-05	0.000227511	0.003344406	31.1263	52.0952	6.6633	0.000182008	0.00028439	7.96e-05	0.0	0.00018201	87908
2182	4427	2	25.0	2.0	200.0	56.4816	0.0	3.6e-05	2.4e-05	0.0	3.6e-05	0.003320069	41.4058	77.6462	3.2166	0.000239716	0.00046745	7.19e-05	0.0	0.0	83432
2185	1291	4	16.0	8.0	190.0	105.4776	0.001704075	0.000188296	9.41e-06	3.77e-05	0.000329517	0.003700008	34.2959	59.1349	4.9924	0.000188296	0.00068728	5.65e-05	0.0	0.0	106216
2186	5766	4	17.0	20.0	477.0	85.2102	0.002285356	0.000463046	7.47e-05	0.0	0.0006871	0.003226385	36.5581	75.0	4.4306	0.000268865	0.0010307	8.96e-05	0.0	0.00013443	66948
2187	9236	4	27.0	12.0	1200.0	65.6622	0.001354891	0.000225815	4.52e-05	0.0	0.000203234	0.003161413	58.3597	73.8571	3.5286	0.000383886	0.00054196	0.000135489	0.0	0.00011291	44284
2189	7923	3	20.0	28.0	300.0	83.8716	0.001326777	3.9e-05	1.95e-05	1.95e-05	0.000351206	0.00163896	58.7952	89.9524	8.5833	0.000351206	0.00064388	9.76e-05	0.0	0.0	51252
2191	5627	4	34.0	8.0	500.0	63.9402	0.000332158	5.11e-05	3.83e-05	0.000204405	0.000613215	0.00288722	43.1467	73.6106	4.0752	0.000242731	0.00043436	3.83e-05	0.0	0.0	78276
2192	9007	5	28.0	16.0	800.0	114.1854	0.003572308	0.000184775	4.11e-05	0.000102653	0.000102653	0.002874271	28.5755	55.6286	6.4571	0.000287427	0.0018477	0.000143714	0.0	2.05e-05	48708
2195	5649	5	21.0	6.0	110.0	126.0846	0.002342627	0.000172463	4.31e-05	1.44e-05	0.000186835	0.004340328	39.0033	47.351	4.6887	0.000258695	0.0017534	8.62e-05	0.000474274	0.00020121	69580
2196	7077	5	21.0	8.0	400.0	115.8672	0.00270668	0.000394177	6.57e-05	0.0	0.000381037	0.003784096	34.5226	51.75	5.0174	0.000315341	0.0011168	6.57e-05	0.0	0.0	76108
2197	6084	3	17.0	14.0	80.0	91.6848	0.000908894	0.000324605	7.57e-05	0.0	8.66e-05	0.003494915	31.5528	66.2663	4.7616	0.000183943	0.00070331	7.57e-05	0.0	0.00017312	92420
2199	7741	5	21.0	14.0	750.0	83.2566	0.002040816	0.000427913	9.87e-05	0.0	0.000263331	0.003094141	36.086	64.8936	4.4255	0.000197498	0.00088874	0.000131666	0.0	0.00013167	30380
